PLAYER_ID,PLAYER_NAME,NBA_SEASON,SEASON_WEEK_ID,PTS,REB,AST,STL,BLK,TOV,FG3M,FG3A,FGM,FGA,FTM,FTA,DD,GAMES_PLAYED,FG_PCT,FT_PCT,FG3_PCT
1631106,Tari Eason,2023-24,2023-24_W8,32,22,5,10,2,3,2,8,14,32,2,4,1,3,0.4375,0.5,0.25
1631106,Tari Eason,2024-25,2024-25_W1,21,9,4,7,2,1,3,7,9,16,0,0,0,3,0.5625,0.0,0.4285714285714285
1631106,Tari Eason,2024-25,2024-25_W10,24,13,3,9,1,4,4,8,8,20,4,5,0,3,0.4,0.8,0.5
1631106,Tari Eason,2024-25,2024-25_W11,31,27,3,1,1,5,5,12,13,31,0,1,1,3,0.4193548387096774,0.0,0.4166666666666667
1631106,Tari Eason,2024-25,2024-25_W12,30,16,4,7,6,3,1,4,12,25,5,5,0,3,0.48,1.0,0.25
1631106,Tari Eason,2024-25,2024-25_W15,26,10,3,3,1,5,5,11,10,20,1,1,0,2,0.5,1.0,0.4545454545454545
1631106,Tari Eason,2024-25,2024-25_W16,48,18,9,5,1,8,6,15,20,39,2,2,1,3,0.5128205128205128,1.0,0.4
1631106,Tari Eason,2024-25,2024-25_W17,51,25,5,3,5,2,4,14,20,40,7,8,1,3,0.5,0.875,0.2857142857142857
1631106,Tari Eason,2024-25,2024-25_W18,48,27,8,6,2,7,3,12,19,38,7,8,0,4,0.5,0.875,0.25
1631106,Tari Eason,2024-25,2024-25_W19,25,20,2,2,1,1,3,8,9,20,4,4,1,2,0.45,1.0,0.375
1631106,Tari Eason,2024-25,2024-25_W2,48,18,5,6,4,3,4,9,19,34,6,9,0,3,0.5588235294117647,0.6666666666666666,0.4444444444444444
1631106,Tari Eason,2024-25,2024-25_W20,37,19,7,5,4,5,3,11,17,36,0,2,0,4,0.4722222222222222,0.0,0.2727272727272727
1631106,Tari Eason,2024-25,2024-25_W21,25,12,5,2,2,2,2,6,11,23,1,3,0,2,0.4782608695652174,0.3333333333333333,0.3333333333333333
1631106,Tari Eason,2024-25,2024-25_W3,49,24,3,5,4,5,5,13,20,37,4,7,0,4,0.5405405405405406,0.5714285714285714,0.3846153846153846
1631106,Tari Eason,2024-25,2024-25_W4,49,28,4,7,5,5,2,12,21,44,5,6,1,4,0.4772727272727273,0.8333333333333334,0.1666666666666666
1631106,Tari Eason,2024-25,2024-25_W5,46,36,4,14,4,2,4,11,16,36,10,11,0,4,0.4444444444444444,0.9090909090909092,0.3636363636363636
1631106,Tari Eason,2024-25,2024-25_W6,20,15,3,4,4,3,1,9,8,24,3,4,0,3,0.3333333333333333,0.75,0.1111111111111111
1631106,Tari Eason,2024-25,2024-25_W8,21,9,1,0,1,0,3,7,7,15,4,6,0,2,0.4666666666666667,0.6666666666666666,0.4285714285714285
1631106,Tari Eason,2024-25,2024-25_W9,34,12,4,4,0,0,1,4,12,20,9,13,0,2,0.6,0.6923076923076923,0.25
1641744,Zach Edey,2024-25,2024-25_W1,25,15,1,1,1,1,1,1,11,18,2,8,0,3,0.6111111111111112,0.25,1.0
1641744,Zach Edey,2024-25,2024-25_W10,12,16,1,2,1,4,0,2,6,12,0,0,0,3,0.5,0.0,0.0
1641744,Zach Edey,2024-25,2024-25_W11,41,31,4,3,8,4,3,7,15,26,8,10,1,4,0.5769230769230769,0.8,0.4285714285714285
1641744,Zach Edey,2024-25,2024-25_W12,28,24,5,0,4,6,0,3,12,22,4,5,1,3,0.5454545454545454,0.8,0.0
1641744,Zach Edey,2024-25,2024-25_W13,34,31,3,4,4,2,0,1,14,20,6,7,2,3,0.7,0.8571428571428571,0.0
1641744,Zach Edey,2024-25,2024-25_W14,8,14,0,1,2,0,0,1,4,10,0,0,0,2,0.4,0.0,0.0
1641744,Zach Edey,2024-25,2024-25_W15,13,26,1,1,4,5,1,3,5,13,2,4,0,3,0.3846153846153846,0.5,0.3333333333333333
1641744,Zach Edey,2024-25,2024-25_W16,35,28,2,0,6,4,0,0,14,16,7,8,1,3,0.875,0.875,0.0
1641744,Zach Edey,2024-25,2024-25_W17,35,38,4,2,5,2,1,1,16,34,2,2,0,4,0.4705882352941176,1.0,1.0
1641744,Zach Edey,2024-25,2024-25_W18,26,15,2,0,3,3,0,1,11,20,4,5,0,3,0.55,0.8,0.0
1641744,Zach Edey,2024-25,2024-25_W19,26,19,5,0,5,3,0,0,11,24,4,4,0,3,0.4583333333333333,1.0,0.0
1641744,Zach Edey,2024-25,2024-25_W2,39,25,2,3,2,5,0,2,18,32,3,4,1,4,0.5625,0.75,0.0
