,pts,pts,reb,reb,ast,ast,fg_pct,fg_pct,fg3_pct,fg3_pct,ft_pct,ft_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
game_type,,,,,,,,,,,,
average,27.72093023255814,10.704603081468406,6.715803289446701,4.424857266073972,5.351029708847549,3.953789367893556,0.5313097356118119,0.13736779136663793,0.4030140033462293,0.26347384969892707,0.7469007871665679,0.3529934238365189
cold,21.354166666666668,7.561069335983245,7.867026748971193,4.847243001872676,6.753842459173871,4.477949313239987,0.48162387170483373,0.1421050280986583,0.3349950396825397,0.27445166537052057,0.8167399691358025,0.30868946946273024
hot,36.98,12.429177142693094,6.076172839506174,4.248634454371842,5.903688760806916,4.231338077776623,0.6033572204505385,0.13241264243984505,0.4343092185592185,0.2498091868770721,0.7847591309924644,0.29548998708569113
passive,21.470588235294116,10.092280101496332,7.121762285160978,3.8734421972931297,8.198169181217155,4.822670077817806,0.47834081315220545,0.17514518447143235,0.29640522875816994,0.2643240523668658,0.6660667128804384,0.4121208848460113
