week,matchup,team_id,team_name,team_side,player_name,player_id,position,slot_position,pro_team,points,stat_0
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,Nikola Jokic,3112335,C,PG,DEN,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 35.0, 'BLK': 1.0, 'STL': 4.0, 'AST': 25.0, 'OREB': 2.0, 'DREB': 25.0, 'REB': 27.0, 'EJ': 0.0, 'FF': 1.0, 'PF': 6.0, 'TF': 0.0, 'TO': 7.0, 'DQ': 0.0, 'FGM': 13.0, 'FGA': 31.0, 'FTM': 7.0, 'FTA': 8.0, '3PM': 2.0, '3PA': 16.0, 'FG%': 0.41935484, 'FT%': 0.875, '3PT%': 0.125, 'AFG%': 0.4516129, 'FGMI': 18.0, 'FTMI': 1.0, '3PMI': 14.0, 'APG': 12.5, 'BPG': 0.5, 'MPG': 36.5, 'PPG': 17.5, 'RPG': 13.5, 'SPG': 2.0, 'TOPG': 3.5, '3PG': 1.0, 'PPM': 0.47945205, 'A/TO': 3.57142857, 'STR': 0.57142857, 'DD': 2.0, 'TD': 2.0, 'QD': 0.0, 'MIN': 73.0, 'GS': 2.0, 'GP': 2.0, 'TW': 1.0, 'FTR': 0.25806452}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,CJ McCollum,2490149,SG,PG,WAS,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 39.0, 'BLK': 0.0, 'STL': 1.0, 'AST': 13.0, 'OREB': 4.0, 'DREB': 10.0, 'REB': 14.0, 'EJ': 0.0, 'FF': 1.0, 'PF': 5.0, 'TF': 0.0, 'TO': 3.0, 'DQ': 0.0, 'FGM': 14.0, 'FGA': 42.0, 'FTM': 6.0, 'FTA': 9.0, '3PM': 5.0, '3PA': 21.0, 'FG%': 0.33333333, 'FT%': 0.66666667, '3PT%': 0.23809524, 'AFG%': 0.39285714, 'FGMI': 28.0, 'FTMI': 3.0, '3PMI': 16.0, 'APG': 4.33333333, 'BPG': 0.0, 'MPG': 30.66666667, 'PPG': 13.0, 'RPG': 4.66666667, 'SPG': 0.33333333, 'TOPG': 1.0, '3PG': 1.66666667, 'PPM': 0.42391304, 'A/TO': 4.33333333, 'STR': 0.33333333, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 92.0, 'GS': 3.0, 'GP': 3.0, 'TW': 1.0, 'FTR': 0.21428571}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,Khris Middleton,6609,SF,PG,WAS,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 43.0, 'BLK': 0.0, 'STL': 4.0, 'AST': 6.0, 'OREB': 2.0, 'DREB': 11.0, 'REB': 13.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 10.0, 'TF': 0.0, 'TO': 4.0, 'DQ': 0.0, 'FGM': 17.0, 'FGA': 33.0, 'FTM': 5.0, 'FTA': 8.0, '3PM': 4.0, '3PA': 11.0, 'FG%': 0.51515152, 'FT%': 0.625, '3PT%': 0.36363636, 'AFG%': 0.57575758, 'FGMI': 16.0, 'FTMI': 3.0, '3PMI': 7.0, 'APG': 2.0, 'BPG': 0.0, 'MPG': 26.33333333, 'PPG': 14.33333333, 'RPG': 4.33333333, 'SPG': 1.33333333, 'TOPG': 1.33333333, '3PG': 1.33333333, 'PPM': 0.5443038, 'A/TO': 1.5, 'STR': 1.0, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 79.0, 'GS': 3.0, 'GP': 3.0, 'TW': 1.0, 'FTR': 0.24242424}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,Brandon Miller,4433287,SF,PG,CHA,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 29.0, 'BLK': 1.0, 'STL': 1.0, 'AST': 8.0, 'OREB': 0.0, 'DREB': 0.0, 'REB': 0.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 5.0, 'TF': 0.0, 'TO': 3.0, 'DQ': 0.0, 'FGM': 10.0, 'FGA': 25.0, 'FTM': 7.0, 'FTA': 10.0, '3PM': 2.0, '3PA': 11.0, 'FG%': 0.4, 'FT%': 0.7, '3PT%': 0.18181818, 'AFG%': 0.44, 'FGMI': 15.0, 'FTMI': 3.0, '3PMI': 9.0, 'APG': 4.0, 'BPG': 0.5, 'MPG': 20.0, 'PPG': 14.5, 'RPG': 0.0, 'SPG': 0.5, 'TOPG': 1.5, '3PG': 1.0, 'PPM': 0.725, 'A/TO': 2.66666667, 'STR': 0.33333333, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 40.0, 'GS': 2.0, 'GP': 2.0, 'TW': 1.0, 'FTR': 0.4}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,Dillon Brooks,3155526,SF,PG,PHO,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 58.0, 'BLK': 2.0, 'STL': 8.0, 'AST': 7.0, 'OREB': 4.0, 'DREB': 6.0, 'REB': 10.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 13.0, 'TF': 0.0, 'TO': 7.0, 'DQ': 0.0, 'FGM': 22.0, 'FGA': 59.0, 'FTM': 5.0, 'FTA': 5.0, '3PM': 9.0, '3PA': 31.0, 'FG%': 0.37288136, 'FT%': 1.0, '3PT%': 0.29032258, 'AFG%': 0.44915254, 'FGMI': 37.0, 'FTMI': 0.0, '3PMI': 22.0, 'APG': 2.33333333, 'BPG': 0.66666667, 'MPG': 30.66666667, 'PPG': 19.33333333, 'RPG': 3.33333333, 'SPG': 2.66666667, 'TOPG': 2.33333333, '3PG': 3.0, 'PPM': 0.63043478, 'A/TO': 1.0, 'STR': 1.14285714, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 92.0, 'GS': 3.0, 'GP': 3.0, 'TW': 1.0, 'FTR': 0.08474576}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,John Collins,3908845,PF,PG,LAC,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 40.0, 'BLK': 2.0, 'STL': 5.0, 'AST': 4.0, 'OREB': 7.0, 'DREB': 12.0, 'REB': 19.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 6.0, 'TF': 0.0, 'TO': 8.0, 'DQ': 0.0, 'FGM': 16.0, 'FGA': 25.0, 'FTM': 6.0, 'FTA': 8.0, '3PM': 2.0, '3PA': 4.0, 'FG%': 0.64, 'FT%': 0.75, '3PT%': 0.5, 'AFG%': 0.68, 'FGMI': 9.0, 'FTMI': 2.0, '3PMI': 2.0, 'APG': 1.33333333, 'BPG': 0.66666667, 'MPG': 26.0, 'PPG': 13.33333333, 'RPG': 6.33333333, 'SPG': 1.66666667, 'TOPG': 2.66666667, '3PG': 0.66666667, 'PPM': 0.51282051, 'A/TO': 0.5, 'STR': 0.625, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 78.0, 'GS': 0.0, 'GP': 3.0, 'TW': 2.0, 'FTR': 0.32}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,Jarrett Allen,4066328,C,PG,CLE,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 34.0, 'BLK': 1.0, 'STL': 5.0, 'AST': 6.0, 'OREB': 4.0, 'DREB': 18.0, 'REB': 22.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 4.0, 'TF': 0.0, 'TO': 4.0, 'DQ': 0.0, 'FGM': 12.0, 'FGA': 21.0, 'FTM': 10.0, 'FTA': 15.0, '3PM': 0.0, '3PA': 1.0, 'FG%': 0.57142857, 'FT%': 0.66666667, '3PT%': 0.0, 'AFG%': 0.57142857, 'FGMI': 9.0, 'FTMI': 5.0, '3PMI': 1.0, 'APG': 2.0, 'BPG': 0.33333333, 'MPG': 28.0, 'PPG': 11.33333333, 'RPG': 7.33333333, 'SPG': 1.66666667, 'TOPG': 1.33333333, '3PG': 0.0, 'PPM': 0.4047619, 'A/TO': 1.5, 'STR': 1.25, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 84.0, 'GS': 3.0, 'GP': 3.0, 'TW': 2.0, 'FTR': 0.71428571}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,D'Angelo Russell,3136776,PG,PG,DAL,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 31.0, 'BLK': 0.0, 'STL': 3.0, 'AST': 12.0, 'OREB': 2.0, 'DREB': 7.0, 'REB': 9.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 4.0, 'TF': 0.0, 'TO': 3.0, 'DQ': 0.0, 'FGM': 9.0, 'FGA': 27.0, 'FTM': 11.0, 'FTA': 16.0, '3PM': 2.0, '3PA': 9.0, 'FG%': 0.33333333, 'FT%': 0.6875, '3PT%': 0.22222222, 'AFG%': 0.37037037, 'FGMI': 18.0, 'FTMI': 5.0, '3PMI': 7.0, 'APG': 4.0, 'BPG': 0.0, 'MPG': 17.66666667, 'PPG': 10.33333333, 'RPG': 3.0, 'SPG': 1.0, 'TOPG': 1.0, '3PG': 0.66666667, 'PPM': 0.58490566, 'A/TO': 4.0, 'STR': 1.0, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 53.0, 'GS': 0.0, 'GP': 3.0, 'TW': 1.0, 'FTR': 0.59259259}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,Joel Embiid,3059318,C,PG,PHL,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 24.0, 'BLK': 1.0, 'STL': 2.0, 'AST': 6.0, 'OREB': 1.0, 'DREB': 7.0, 'REB': 8.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 2.0, 'TF': 0.0, 'TO': 4.0, 'DQ': 0.0, 'FGM': 8.0, 'FGA': 20.0, 'FTM': 5.0, 'FTA': 7.0, '3PM': 3.0, '3PA': 10.0, 'FG%': 0.4, 'FT%': 0.71428571, '3PT%': 0.3, 'AFG%': 0.475, 'FGMI': 12.0, 'FTMI': 2.0, '3PMI': 7.0, 'APG': 3.0, 'BPG': 0.5, 'MPG': 20.0, 'PPG': 12.0, 'RPG': 4.0, 'SPG': 1.0, 'TOPG': 2.0, '3PG': 1.5, 'PPM': 0.6, 'A/TO': 1.5, 'STR': 0.5, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 40.0, 'GS': 2.0, 'GP': 2.0, 'TW': 2.0, 'FTR': 0.35}}"
6,Hardwood Hustlers vs TEAM TOO ICEY BOY 12,20,Hardwood Hustlers,home,Isaiah Jackson,4432170,PF,PG,IND,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 9.0, 'BLK': 1.0, 'STL': 0.0, 'AST': 2.0, 'OREB': 6.0, 'DREB': 3.0, 'REB': 9.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 10.0, 'TF': 0.0, 'TO': 4.0, 'DQ': 0.0, 'FGM': 3.0, 'FGA': 10.0, 'FTM': 3.0, 'FTA': 3.0, '3PM': 0.0, '3PA': 0.0, 'FG%': 0.3, 'FT%': 1.0, '3PT%': 0.0, 'AFG%': 0.3, 'FGMI': 7.0, 'FTMI': 0.0, '3PMI': 0.0, 'APG': 0.66666667, 'BPG': 0.33333333, 'MPG': 11.66666667, 'PPG': 3.0, 'RPG': 3.0, 'SPG': 0.0, 'TOPG': 1.33333333, '3PG': 0.0, 'PPM': 0.25714286, 'A/TO': 0.5, 'STR': 0.0, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 35.0, 'GS': 2.0, 'GP': 3.0, 'TW': 0.0, 'FTR': 0.3}}"
