sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
81,2,9,0,B,120,282,33,65,32,118,321,140,78,25,14,45,1,190,398,98,137,39,140,512,199,77,30,17,49,3
82,1,9,1,B,124,276,39,72,31,126,324,138,69,27,13,45,0,187,386,79,116,46,157,504,168,99,27,21,57,2
83,1,10,0,B,127,282,53,90,39,140,323,147,79,19,15,41,1,199,389,86,121,51,153,502,184,92,40,20,57,5
84,2,9,0,B,151,309,31,73,36,142,354,149,72,24,13,36,1,177,378,87,120,49,148,506,198,95,44,14,51,3
85,2,9,0,B,117,265,41,73,34,108,328,158,74,19,12,42,0,186,372,74,116,48,156,524,168,119,25,19,72,3
86,4,7,0,B,130,269,32,59,31,109,340,144,74,26,9,34,0,162,359,75,110,30,138,532,200,94,38,20,53,5
87,2,9,0,B,119,252,51,88,31,131,336,148,64,28,16,39,0,189,388,95,128,44,139,502,172,80,25,21,51,2
88,1,10,0,B,128,283,42,71,43,158,359,163,72,31,7,47,1,214,404,74,99,61,147,512,185,87,36,19,67,4
89,1,10,0,B,118,274,39,68,34,114,334,141,65,15,15,45,1,212,401,82,114,46,153,522,187,90,20,17,58,4
90,1,10,0,B,99,261,50,75,34,127,336,147,67,22,14,39,1,195,402,79,113,46,145,476,166,89,30,20,62,2
91,2,9,0,B,122,277,35,70,33,116,323,153,68,20,17,44,1,160,366,89,125,43,151,495,173,101,37,18,68,5
92,1,9,1,B,125,279,38,69,22,112,316,156,63,23,15,45,2,170,378,83,124,53,146,519,183,101,25,19,59,2
93,1,10,0,B,137,284,34,61,38,126,324,158,49,26,8,32,1,206,411,72,106,40,131,496,183,91,30,25,59,3
94,1,10,0,B,106,258,42,74,31,125,311,141,80,27,12,46,1,168,360,91,123,35,128,511,190,94,31,27,52,4
95,2,9,0,B,126,286,41,71,30,124,335,164,55,33,12,47,3,171,377,74,103,41,151,509,201,91,31,22,48,6
96,1,10,0,B,121,254,41,72,37,141,336,145,69,22,15,58,0,187,372,88,121,46,144,521,174,105,26,19,69,3
97,2,9,0,B,125,281,44,73,26,113,340,145,71,29,22,48,1,165,383,69,112,47,159,499,170,86,36,23,59,3
98,1,10,0,B,119,278,40,64,37,126,332,141,74,17,14,34,1,226,422,88,129,43,142,497,208,111,28,19,52,8
99,1,10,0,B,115,256,23,58,30,109,338,143,62,11,11,47,2,202,376,88,120,46,133,501,170,92,28,16,67,3
100,3,7,1,B,113,263,32,63,40,131,325,163,68,26,10,43,3,178,389,77,126,37,150,499,181,93,39,17,43,2
101,4,7,0,B,118,268,40,76,43,145,287,166,68,30,14,37,1,182,384,76,116,40,150,518,182,106,28,20,59,2
102,1,10,0,B,100,278,37,58,31,136,347,142,60,22,16,37,0,215,393,78,117,46,133,461,205,96,36,21,46,2
103,1,9,1,B,125,289,46,70,34,116,341,148,70,28,13,43,2,201,409,73,105,46,132,457,210,108,34,23,59,2
104,1,10,0,B,129,289,42,77,35,130,325,133,69,16,8,29,0,177,380,84,117,38,134,488,177,111,37,20,55,2
105,1,10,0,B,115,275,45,81,36,122,317,150,72,22,10,39,1,186,365,82,122,49,154,550,208,112,35,20,63,6
106,1,9,1,B,139,280,38,66,39,135,375,141,62,23,18,40,1,199,352,69,112,46,143,532,163,112,33,21,50,1
107,1,10,0,B,98,255,35,62,39,144,313,154,74,31,11,38,1,184,373,72,117,44,135,522,193,100,35,20,43,5
108,2,8,1,B,108,250,35,63,35,141,327,157,87,38,18,39,3,175,368,84,122,53,147,498,192,123,32,26,54,3
109,1,9,1,B,121,278,38,67,34,127,343,158,79,21,8,35,4,181,377,77,125,52,164,520,208,95,41,15,82,4
110,2,9,0,B,127,274,52,83,31,119,335,146,52,24,6,30,0,179,390,101,137,46,152,463,205,97,35,20,66,4
