DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,NAME
2021-10-20,22-071,MEM,HOME,CLE,W (+11),1,33:36,17,29,.586,1,4,.250,2,2,1.000,1,5,6,6,0,2,2,2,37,28.5,-6,Ja Morant
2021-10-23,22-074,MEM,AWAY,LAC,W (+6),1,34:33,10,19,.526,2,7,.286,6,8,.750,0,2,2,8,1,0,5,3,28,18.9,+12,Ja Morant
2021-10-24,22-075,MEM,AWAY,LAL,L (-3),1,37:45,13,21,.619,5,7,.714,9,11,.818,2,1,3,10,3,0,6,3,40,34.2,+9,Ja Morant
2021-10-27,22-078,MEM,AWAY,POR,L (-20),1,31:51,5,12,.417,3,6,.500,4,5,.800,2,7,9,10,1,0,9,2,17,11.9,-25,Ja Morant
2021-10-28,22-079,MEM,AWAY,GSW,W (+3),1,41:39,11,22,.500,2,8,.250,6,6,1.000,0,7,7,5,4,0,5,0,30,23.6,-4,Ja Morant
2021-10-30,22-081,MEM,HOME,MIA,L (-26),1,32:57,7,18,.389,1,4,.250,5,6,.833,1,3,4,7,2,0,3,2,20,14.5,-31,Ja Morant
2021-11-01,22-083,MEM,HOME,DEN,W (+9),1,35:02,12,22,.545,1,3,.333,1,2,.500,3,4,7,8,1,0,4,0,26,20.9,+2,Ja Morant
2021-11-03,22-085,MEM,HOME,DEN,W (+2),1,32:47,8,16,.500,0,2,.000,2,7,.286,0,6,6,6,3,0,3,0,18,14.0,+5,Ja Morant
2021-11-05,22-087,MEM,AWAY,WAS,L (-28),1,29:25,4,17,.235,0,2,.000,3,4,.750,2,4,6,4,0,0,1,0,11,4.7,-16,Ja Morant
2021-11-08,22-090,MEM,HOME,MIN,W (+7),1,41:21,10,24,.417,3,6,.500,10,12,.833,1,5,6,8,1,1,3,3,33,24.7,+4,Ja Morant
2021-11-10,22-092,MEM,HOME,CHO,L (-10),1,37:02,13,27,.481,1,6,.167,5,5,1.000,2,5,7,8,3,0,3,1,32,26.4,+6,Ja Morant
2021-11-12,22-094,MEM,HOME,PHO,L (-25),1,31:32,10,19,.526,0,2,.000,6,9,.667,1,11,12,6,2,0,5,2,26,19.9,-23,Ja Morant
2021-11-13,22-095,MEM,AWAY,NOP,L (-11),1,37:11,8,17,.471,3,5,.600,3,3,1.000,2,7,9,10,1,0,1,0,22,23.8,+4,Ja Morant
2021-11-15,22-097,MEM,HOME,HOU,W (+34),1,24:37,9,15,.600,4,6,.667,0,0,,1,5,6,6,1,1,1,2,22,21.4,+25,Ja Morant
2021-11-18,22-100,MEM,HOME,LAC,W (+12),1,31:15,13,21,.619,2,5,.400,0,0,,0,5,5,5,1,0,1,1,28,23.1,+3,Ja Morant
2021-11-20,22-102,MEM,AWAY,MIN,L (-43),1,26:35,3,9,.333,0,3,.000,5,6,.833,0,0,0,5,1,0,3,1,11,6.6,-31,Ja Morant
2021-11-22,22-104,MEM,AWAY,UTA,W (+1),1,36:31,9,30,.300,3,10,.300,11,14,.786,2,2,4,7,2,0,1,2,32,20.5,+1,Ja Morant
2021-11-24,22-106,MEM,HOME,TOR,L (-13),1,34:58,8,18,.444,0,1,.000,7,10,.700,4,2,6,9,3,0,4,1,23,20.7,-12,Ja Morant
2021-11-26,22-108,MEM,HOME,ATL,L (-32),1,8:48,0,1,.000,0,0,,2,2,1.000,1,0,1,1,0,1,0,0,2,3.4,-6,Ja Morant
2021-11-28,22-110,MEM,HOME,SAC,W (+27),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-11-30,22-112,MEM,AWAY,TOR,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-02,22-114,MEM,HOME,OKC,W (+73),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-04,22-116,MEM,AWAY,DAL,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-06,22-118,MEM,AWAY,MIA,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-08,22-120,MEM,HOME,DAL,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-09,22-121,MEM,HOME,LAL,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-11,22-123,MEM,HOME,HOU,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-13,22-125,MEM,HOME,PHI,W (+35),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-15,22-127,MEM,AWAY,POR,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-17,22-129,MEM,AWAY,SAC,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-19,22-131,MEM,HOME,POR,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2021-12-20,22-132,MEM,HOME,OKC,L (-3),1,28:02,6,12,.500,1,1,1.000,3,5,.600,1,5,6,8,2,1,4,2,16,14.9,+2,Ja Morant
2021-12-23,22-135,MEM,AWAY,GSW,L (-9),1,31:39,6,15,.400,0,4,.000,9,10,.900,0,3,3,6,1,0,3,1,21,15.2,-5,Ja Morant
2021-12-26,22-138,MEM,AWAY,SAC,W (+25),1,29:49,8,18,.444,0,3,.000,2,2,1.000,2,5,7,9,0,0,4,1,18,13.4,+27,Ja Morant
2021-12-27,22-139,MEM,AWAY,PHO,W (+1),1,33:42,14,25,.560,3,5,.600,2,4,.500,1,3,4,4,2,0,2,2,33,23.9,+15,Ja Morant
2021-12-29,22-141,MEM,HOME,LAL,W (+5),1,35:41,13,27,.481,6,7,.857,9,12,.750,3,7,10,2,2,2,6,4,41,27.5,+3,Ja Morant
2021-12-31,22-143,MEM,HOME,SAS,W (+13),1,32:05,12,18,.667,3,3,1.000,3,3,1.000,1,5,6,8,0,0,0,1,30,29.6,+15,Ja Morant
2022-01-03,22-146,MEM,AWAY,BRK,W (+14),1,33:34,14,22,.636,2,4,.500,6,10,.600,2,4,6,8,0,0,3,0,36,29.8,+24,Ja Morant
2022-01-04,22-147,MEM,AWAY,CLE,W (+4),1,33:40,9,21,.429,0,1,.000,8,9,.889,0,5,5,6,2,2,2,1,26,21.2,+5,Ja Morant
2022-01-06,22-149,MEM,HOME,DET,W (+30),1,24:36,10,19,.526,0,3,.000,2,2,1.000,3,6,9,6,0,1,5,0,22,16.5,+29,Ja Morant
2022-01-08,22-151,MEM,AWAY,LAC,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ja Morant
2022-01-09,22-152,MEM,AWAY,LAL,W (+8),1,31:25,4,9,.444,0,2,.000,8,12,.667,0,4,4,7,1,1,3,0,16,14.5,+20,Ja Morant
2022-01-11,22-154,MEM,HOME,GSW,W (+8),1,36:56,11,23,.478,1,4,.250,6,8,.750,0,5,5,8,0,2,2,1,29,22.6,-1,Ja Morant
2022-01-13,22-156,MEM,HOME,MIN,W (+8),1,31:44,5,16,.313,0,7,.000,6,7,.857,3,5,8,9,0,0,4,3,16,11.1,+5,Ja Morant
2022-01-14,22-157,MEM,HOME,DAL,L (-27),1,31:33,8,15,.533,1,4,.250,2,3,.667,0,5,5,8,2,0,8,1,19,12.0,-4,Ja Morant
2022-01-17,22-160,MEM,HOME,CHI,W (+13),1,31:30,9,17,.529,1,3,.333,6,7,.857,1,3,4,3,1,0,2,1,25,18.6,+1,Ja Morant
2022-01-19,22-162,MEM,AWAY,MIL,L (-12),1,39:20,12,27,.444,4,10,.400,5,5,1.000,1,7,8,14,0,0,1,3,33,29.3,0,Ja Morant
