DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,NAME
2022-10-20,26-002,LAC,AWAY,LAL,W (+6),0,5:35,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,Terance Mann
2022-10-22,26-004,LAC,AWAY,SAC,W (+2),0,14:52,2,3,.667,0,0,,1,2,.500,1,1,2,1,0,0,0,2,5,4.2,0,Terance Mann
2022-10-23,26-005,LAC,HOME,PHO,L (-17),0,9:22,4,5,.800,1,2,.500,0,0,,1,1,2,0,0,0,0,2,9,7.3,-8,Terance Mann
2022-10-25,26-007,LAC,AWAY,OKC,L (-14),1,25:45,3,5,.600,1,1,1.000,2,4,.500,1,8,9,0,1,1,4,1,9,6.3,-14,Terance Mann
2022-10-27,26-009,LAC,AWAY,OKC,L (-8),1,20:52,3,5,.600,0,2,.000,0,0,,1,0,1,0,1,1,3,4,6,1.5,+8,Terance Mann
2022-10-30,26-012,LAC,HOME,NOP,L (-21),1,21:50,3,5,.600,0,2,.000,0,1,.000,2,3,5,2,0,0,0,0,6,7.0,-9,Terance Mann
2022-10-31,26-013,LAC,HOME,HOU,W (+2),0,15:20,2,4,.500,0,0,,0,0,,0,1,1,1,0,0,1,0,4,2.0,-10,Terance Mann
2022-11-02,26-015,LAC,AWAY,HOU,W (+8),0,14:31,2,3,.667,1,2,.500,0,0,,0,2,2,2,0,1,0,1,5,6.0,-5,Terance Mann
2022-11-04,26-017,LAC,AWAY,SAS,W (+7),0,3:19,0,3,.000,0,3,.000,0,0,,1,0,1,0,0,0,2,2,0,-4.2,-4,Terance Mann
2022-11-06,26-019,LAC,HOME,UTA,L (-8),1,29:45,7,8,.875,0,1,.000,0,0,,1,2,3,3,2,0,0,5,14,14.6,0,Terance Mann
2022-11-07,26-020,LAC,HOME,CLE,W (+2),1,30:21,6,9,.667,1,2,.500,3,4,.750,0,4,4,5,2,0,1,1,16,17.0,+20,Terance Mann
2022-11-09,26-022,LAC,HOME,LAL,W (+13),0,21:29,3,7,.429,1,2,.500,0,0,,0,4,4,2,1,0,0,2,7,6.1,+16,Terance Mann
2022-11-12,26-025,LAC,HOME,BRK,L (-15),0,19:09,1,5,.200,0,3,.000,0,0,,0,3,3,2,0,1,0,1,2,1.5,+5,Terance Mann
2022-11-14,26-027,LAC,AWAY,HOU,W (+16),0,24:10,4,7,.571,0,2,.000,6,7,.857,0,4,4,4,0,0,1,2,14,12.5,+6,Terance Mann
2022-11-15,26-028,LAC,AWAY,DAL,L (-2),0,14:30,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,2,2,2.5,+1,Terance Mann
2022-11-17,26-030,LAC,HOME,DET,W (+5),0,14:39,2,4,.500,0,2,.000,1,1,1.000,1,1,2,0,0,0,0,2,5,3.2,-12,Terance Mann
2022-11-19,26-032,LAC,HOME,SAS,W (+22),0,28:25,3,4,.750,2,2,1.000,2,2,1.000,2,1,3,1,0,0,4,2,10,6.0,0,Terance Mann
