extraction_date,extraction_timestamp,season,fantasy_team_id,fantasy_team_name,fantasy_team_abbrev,team_owner,player_name,player_id_espn,position,eligible_positions,pro_team,currently_rostered,injury_status,acquisition_type,season_avg_pts,season_total_pts,nine_cat_pts,nine_cat_blk,nine_cat_stl,nine_cat_ast,nine_cat_reb,nine_cat_to,nine_cat_3pm,nine_cat_fg%,nine_cat_ft%
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Jamal Murray,3936299,PG,"PG,G,G/F,UT,BE,IR",DEN,True,ACTIVE,"D,R,A,F,T",0,0,24.0,0.0,2.0,7.5,4.5,2.5,2.0,0.514,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Jordan Poole,4277956,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",NOP,True,ACTIVE,"D,R,A,F,T",0,0,19.0,0.5,0.0,3.5,2.0,1.5,3.0,0.412,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Reed Sheppard,4711272,SG,"SG,G,SG/SF,G/F,UT,BE,IR",HOU,True,ACTIVE,"D,R,A,F,T",0,0,9.0,0.5,2.0,2.5,2.0,2.5,2.5,0.273,0.5
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Jalen Suggs,4432165,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",ORL,True,ACTIVE,"D,R,A,F,T",0,0,12.5,0.0,1.0,3.0,3.5,3.0,2.5,0.833,0.0
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Shaedon Sharpe,4914336,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",POR,True,ACTIVE,"D,R,A,F,T",0,0,17.0,0.0,1.3,2.0,3.7,4.0,1.7,0.288,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Malik Monk,4066262,SG,"PG,SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",SAC,True,ACTIVE,"D,R,A,F,T",0,0,18.0,1.3,1.3,2.3,1.0,0.7,4.0,0.528,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Buddy Hield,2990984,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",GSW,True,ACTIVE,"D,R,A,F,T",0,0,10.0,0.0,0.7,1.7,1.0,1.3,2.0,0.423,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Ty Jerome,4065733,PG,"PG,G,G/F,UT,BE,IR",MEM,True,OUT,"D,R,A,F,T",0,0,,,,,,,,,
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Zaccharie Risacher,5211175,SF,"SF,F,SG/SF,G/F,F/C,UT,BE,IR",ATL,True,ACTIVE,"D,R,A,F,T",0,0,16.0,1.0,0.0,0.0,2.0,0.0,2.0,0.538,0.0
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,Ben Sheppard,4433076,SG,"SG,G,SG/SF,G/F,UT,BE,IR",IND,True,ACTIVE,"A,D,D",0,0,10.0,0.3,0.7,3.0,6.3,0.7,1.3,0.393,0.667
2025-10-27,2025-10-27T15:29:59.093209,2026,10,KL2 LLC,Hu,,AJ Green,4397475,SG,"SG,G,SG/SF,G/F,UT,BE,IR",MIL,True,ACTIVE,"A,D,D",0,0,13.3,0.0,0.3,1.0,2.0,1.3,3.3,0.65,0.8
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Karl-Anthony Towns,3136195,C,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",NYK,True,ACTIVE,"D,R,A,F,T",0,0,20.0,1.0,0.7,2.3,14.0,3.7,2.3,0.405,0.826
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Tyrese Maxey,4431678,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",PHL,True,ACTIVE,"D,R,A,F,T",0,0,34.0,1.0,1.0,7.5,4.0,1.5,5.5,0.455,0.85
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Desmond Bane,4066320,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",ORL,True,ACTIVE,"D,R,A,F,T",0,0,17.3,0.7,0.3,3.7,5.3,3.7,1.3,0.432,0.909
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Myles Turner,3133628,C,"C,PF/C,F/C,UT,BE,IR",MIL,True,ACTIVE,"D,R,A,F,T",0,0,9.3,2.3,0.7,3.0,6.3,2.3,1.3,0.344,0.5
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Tyler Herro,4395725,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",MIA,True,OUT,"D,R,A,F,T",0,0,,,,,,,,,
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Rudy Gobert,3032976,C,"C,PF/C,F/C,UT,BE,IR",MIN,True,ACTIVE,"D,R,A,F,T",0,0,8.7,1.0,0.0,1.0,10.3,0.7,0.0,0.769,0.462
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Christian Braun,4431767,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",DEN,True,ACTIVE,"D,R,A,F,T",0,0,13.0,0.0,1.0,2.5,3.5,1.5,0.0,0.529,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Jimmy Butler III,6430,SF,"SG,SF,PF,G,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",GSW,True,ACTIVE,"D,R,A,F,T",0,0,22.0,0.0,1.7,4.7,4.3,0.7,1.0,0.432,0.912
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Tobias Harris,6440,PF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",DET,True,ACTIVE,"D,R,A,F,T",0,0,12.3,0.3,0.7,4.0,8.3,0.7,1.3,0.395,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Brice Sensabaugh,5105839,SF,"SF,F,SG/SF,G/F,F/C,UT,BE,IR",UTA,True,ACTIVE,"D,R,A,F,T",0,0,17.5,0.0,1.0,1.5,4.0,1.5,3.0,0.542,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Davion Mitchell,4278053,PG,"PG,G,G/F,UT,BE,IR",MIA,True,ACTIVE,"A,D,D",0,0,9.0,0.3,1.0,8.3,2.7,1.7,1.0,0.478,0.4
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Isaiah Stewart,4432810,C,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",DET,True,ACTIVE,"A,D,D",0,0,11.0,2.3,0.3,1.0,6.7,0.3,1.7,0.5,0.5
2025-10-27,2025-10-27T15:29:59.093209,2026,11,TEAM TOO ICEY BOY 12,ICEY,,Nickeil Alexander-Walker,4278039,SG,"SG,G,SG/SF,G/F,UT,BE,IR",ATL,True,ACTIVE,"A,D,D",0,0,15.3,0.7,1.3,3.3,2.7,1.3,1.7,0.372,0.9
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Devin Booker,3136193,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",PHO,True,ACTIVE,"D,R,A,F,T",0,0,26.7,0.0,0.3,5.7,3.7,6.0,1.3,0.556,0.839
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Kevin Durant,3202,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",HOU,True,ACTIVE,"D,R,A,F,T",0,0,30.0,0.5,1.5,2.0,6.0,2.0,1.5,0.529,0.875
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Ja Morant,4279888,PG,"PG,G,G/F,UT,BE,IR",MEM,True,ACTIVE,"D,R,A,F,T",0,0,22.0,0.0,0.7,5.7,2.7,1.7,0.7,0.44,0.952
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Zion Williamson,4395628,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",NOP,True,OUT,"D,R,A,F,T",0,0,27.0,0.0,4.0,6.0,9.5,3.5,0.0,0.462,0.643
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Jakob Poeltl,3134908,C,"C,PF/C,F/C,UT,BE,IR",TOR,True,ACTIVE,"D,R,A,F,T",0,0,8.0,0.3,0.3,2.7,6.3,1.3,0.0,0.75,0.0
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Julius Randle,3064514,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",MIN,True,ACTIVE,"D,R,A,F,T",0,0,25.3,0.3,1.0,6.0,6.7,2.0,2.7,0.574,0.737
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Brandon Ingram,3913176,SF,"SF,F,SG/SF,G/F,F/C,UT,BE,IR",TOR,True,ACTIVE,"D,R,A,F,T",0,0,22.3,0.3,1.3,3.0,7.0,4.0,1.7,0.519,0.8
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Mark Williams,4701232,C,"C,PF/C,F/C,UT,BE,IR",PHO,True,ACTIVE,"D,R,A,F,T",0,0,4.0,1.0,0.0,0.0,8.5,0.5,0.0,0.4,0.0
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,P.J. Washington,4278078,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",DAL,True,ACTIVE,"D,R,A,F,T",0,0,17.3,0.7,1.0,2.3,7.0,4.0,1.7,0.538,0.714
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Dennis Schroder,3032979,PG,"PG,G,G/F,UT,BE,IR",SAC,True,ACTIVE,"D,R,A,F,T",0,0,16.3,0.7,1.7,7.3,2.7,3.3,2.0,0.447,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Jaden Ivey,4433218,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",DET,True,OUT,"D,R,A,F,T",0,0,,,,,,,,,
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Aaron Wiggins,4397183,SG,"SG,G,SG/SF,G/F,UT,BE,IR",OKC,True,ACTIVE,"A,D,D",0,0,14.0,0.3,0.0,1.0,5.0,1.0,2.7,0.455,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,12,IN MAMBA WE TRUST,KOBE,,Tristan da Silva,4702382,SF,"SF,F,SG/SF,G/F,F/C,UT,BE,IR",ORL,True,ACTIVE,"A,D,D",0,0,13.0,0.3,1.0,1.3,3.3,0.7,1.7,0.448,0.8
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Cade Cunningham,4432166,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",DET,True,DAY_TO_DAY,"D,R,A,F,T",0,0,23.0,0.7,0.3,9.0,5.7,5.7,2.0,0.397,0.773
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Josh Giddey,4871145,SG,"PG,SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",CHI,True,DAY_TO_DAY,"D,R,A,F,T",0,0,20.0,0.5,0.5,7.0,6.5,4.0,1.5,0.4,0.765
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Jalen Johnson,4701230,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",ATL,True,ACTIVE,"D,R,A,F,T",0,0,17.0,0.5,1.0,4.5,7.5,3.0,0.0,0.522,0.833
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Walker Kessler,4433136,C,"C,PF/C,F/C,UT,BE,IR",UTA,True,ACTIVE,"D,R,A,F,T",0,0,12.5,2.0,2.5,3.0,9.0,3.5,1.0,1.0,0.7
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Jalen Green,4437244,SG,"SG,G,SG/SF,G/F,UT,BE,IR",PHO,True,OUT,"D,R,A,F,T",0,0,,,,,,,,,
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Alex Sarr,5160992,C,"C,PF/C,F/C,UT,BE,IR",WAS,True,ACTIVE,"D,R,A,F,T",0,0,15.0,2.0,0.3,4.3,8.0,2.3,0.3,0.543,0.75
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Matas Buzelis,4711294,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",CHI,True,ACTIVE,"D,R,A,F,T",0,0,12.0,1.5,0.5,0.5,4.5,2.5,0.0,0.471,0.889
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Stephon Castle,4845367,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",SAS,True,ACTIVE,"D,R,A,F,T",0,0,17.0,0.3,1.0,5.0,6.3,6.7,1.3,0.529,0.524
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Bennedict Mathurin,4683634,SF,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",IND,True,DAY_TO_DAY,"D,R,A,F,T",0,0,31.0,0.0,0.0,2.5,7.0,2.5,2.5,0.548,0.885
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,De'Andre Hunter,4065732,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",CLE,True,ACTIVE,"D,R,A,F,T",0,0,16.0,0.0,0.0,2.0,4.0,1.0,1.0,0.462,0.6
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Jerami Grant,2991070,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",POR,True,ACTIVE,"A,D,D",0,0,22.7,0.7,0.7,1.0,2.3,1.3,2.7,0.588,0.8
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Ryan Kalkbrenner,4576060,C,"C,PF/C,F/C,UT,BE,IR,Rookie",CHA,True,ACTIVE,"A,D,D",0,0,9.3,1.0,0.3,1.0,7.7,2.0,0.0,0.875,0.0
2025-10-27,2025-10-27T15:29:59.093209,2026,14,Enter the Dragon,ZHAN,,Tre Johnson,5238230,SG,"SG,G,SG/SF,G/F,UT,BE,IR",WAS,True,DAY_TO_DAY,"A,D,D",0,0,17.0,1.0,0.3,2.0,4.0,1.3,3.0,0.474,1.0
2025-10-27,2025-10-27T15:29:59.093209,2026,15,BDE,ROSE,,Amen Thompson,4684740,SF,"SG,SF,PF,G,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",HOU,True,ACTIVE,"D,R,A,F,T",0,0,14.0,0.5,0.5,3.0,4.0,3.0,0.0,0.4,0.667
