PLAYER_ID,PLAYER_NAME,NBA_SEASON,SEASON_WEEK_ID,PTS,REB,AST,STL,BLK,TOV,FG3M,FG3A,FGM,FGA,FTM,FTA,DD,GAMES_PLAYED,FG_PCT,FT_PCT,FG3_PCT
1629638,Nickeil Alexander-Walker,2023-24,2023-24_W4,23,1,4,2,3,4,5,13,9,18,0,0,0,3,0.5,0.0,0.38461538461538464
1629638,Nickeil Alexander-Walker,2023-24,2023-24_W5,33,11,12,3,2,1,8,23,12,29,1,3,0,4,0.41379310344827586,0.3333333333333333,0.34782608695652173
1629638,Nickeil Alexander-Walker,2023-24,2023-24_W6,29,9,10,5,2,7,5,15,11,28,2,2,0,3,0.39285714285714285,1.0,0.3333333333333333
1629638,Nickeil Alexander-Walker,2023-24,2023-24_W7,21,4,2,0,1,3,5,14,7,17,2,2,0,2,0.4117647058823529,1.0,0.35714285714285715
1629638,Nickeil Alexander-Walker,2023-24,2023-24_W8,23,4,7,2,2,5,5,10,8,19,2,2,0,3,0.42105263157894735,1.0,0.5
1629638,Nickeil Alexander-Walker,2023-24,2023-24_W9,19,4,8,4,1,1,3,12,7,18,2,2,0,4,0.3888888888888889,1.0,0.25
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W1,27,7,6,0,0,3,7,10,9,14,2,4,0,3,0.6428571428571429,0.5,0.7
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W10,36,13,13,3,0,4,10,21,13,28,0,0,0,4,0.4642857142857143,0.0,0.47619047619047616
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W11,19,9,4,0,2,5,5,10,6,13,2,4,0,3,0.46153846153846156,0.5,0.5
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W12,24,11,13,1,1,3,4,18,9,29,2,4,0,4,0.3103448275862069,0.5,0.2222222222222222
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W13,19,9,5,0,1,2,5,13,6,22,2,4,0,4,0.2727272727272727,0.5,0.38461538461538464
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W14,22,8,5,0,2,4,4,12,9,23,0,0,0,3,0.391304347826087,0.0,0.3333333333333333
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W15,57,20,13,2,0,6,13,34,19,47,6,6,0,4,0.40425531914893614,1.0,0.38235294117647056
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W16,37,14,13,2,1,3,8,21,13,32,3,3,0,4,0.40625,1.0,0.38095238095238093
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W17,25,17,9,0,1,5,5,18,9,23,2,2,0,3,0.391304347826087,1.0,0.2777777777777778
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W18,34,7,5,0,1,2,8,12,12,23,2,2,0,2,0.5217391304347826,1.0,0.6666666666666666
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W19,47,11,13,5,4,6,6,20,15,38,11,15,0,4,0.39473684210526316,0.7333333333333333,0.3
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W2,25,7,14,4,2,3,5,13,9,20,2,3,0,3,0.45,0.6666666666666666,0.38461538461538464
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W20,45,11,8,6,3,2,9,22,16,33,4,5,0,4,0.48484848484848486,0.8,0.4090909090909091
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W21,24,12,8,0,1,4,3,8,8,17,5,6,0,3,0.47058823529411764,0.8333333333333334,0.375
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W22,25,15,8,2,0,4,1,8,8,21,8,8,0,3,0.38095238095238093,1.0,0.125
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W23,25,7,9,1,1,5,5,15,9,25,2,3,0,3,0.36,0.6666666666666666,0.3333333333333333
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W24,46,14,18,1,5,2,7,18,14,28,11,15,0,3,0.5,0.7333333333333333,0.3888888888888889
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W25,33,15,14,3,2,4,5,19,11,28,6,7,0,4,0.39285714285714285,0.8571428571428571,0.2631578947368421
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W3,32,12,7,4,1,6,5,11,11,21,5,6,0,4,0.5238095238095238,0.8333333333333334,0.45454545454545453
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W4,39,10,10,6,2,9,6,14,16,30,1,1,0,4,0.5333333333333333,1.0,0.42857142857142855
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W5,10,5,4,2,0,1,1,6,2,13,5,6,0,2,0.15384615384615385,0.8333333333333334,0.16666666666666666
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W6,42,14,7,3,2,5,7,13,15,23,5,5,1,3,0.6521739130434783,1.0,0.5384615384615384
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W7,47,6,10,1,2,7,9,20,18,34,2,5,0,4,0.5294117647058824,0.4,0.45
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W8,19,6,5,3,0,1,2,11,7,22,3,3,0,2,0.3181818181818182,1.0,0.18181818181818182
1629638,Nickeil Alexander-Walker,2024-25,2024-25_W9,14,5,2,1,0,3,1,3,6,9,1,1,0,2,0.6666666666666666,1.0,0.3333333333333333
