PLAYER_ID,PLAYER_NAME,NBA_SEASON,SEASON_WEEK_ID,PTS,REB,AST,STL,BLK,TOV,FG3M,FG3A,FGM,FGA,FTM,FTA,DD,GAMES_PLAYED,FG_PCT,FT_PCT,FG3_PCT
203507,Giannis Antetokounmpo,2023-24,2023-24_W22,51,28,9,0,3,5,1,2,22,37,6,10,1,2,0.5945945945945946,0.6,0.5
203507,Giannis Antetokounmpo,2023-24,2023-24_W23,100,51,23,5,4,12,0,4,41,69,18,33,3,3,0.5942028985507246,0.5454545454545454,0.0
203507,Giannis Antetokounmpo,2023-24,2023-24_W24,84,37,26,2,7,9,0,5,35,64,14,23,2,3,0.546875,0.6086956521739131,0.0
203507,Giannis Antetokounmpo,2023-24,2023-24_W3,140,43,18,5,7,18,1,11,55,90,29,42,3,4,0.6111111111111112,0.6904761904761905,0.09090909090909091
203507,Giannis Antetokounmpo,2023-24,2023-24_W4,91,34,18,3,1,10,2,6,37,58,15,26,2,3,0.6379310344827587,0.5769230769230769,0.3333333333333333
203507,Giannis Antetokounmpo,2023-24,2023-24_W5,127,51,22,7,5,15,0,4,49,83,29,46,3,4,0.5903614457831325,0.6304347826086957,0.0
203507,Giannis Antetokounmpo,2023-24,2023-24_W6,91,35,20,7,7,14,1,4,36,53,18,22,3,3,0.6792452830188679,0.8181818181818182,0.25
203507,Giannis Antetokounmpo,2023-24,2023-24_W7,72,18,12,3,2,5,1,2,28,41,15,22,2,2,0.6829268292682927,0.6818181818181818,0.5
203507,Giannis Antetokounmpo,2023-24,2023-24_W8,144,51,18,7,1,12,1,6,46,72,51,74,3,4,0.6388888888888888,0.6891891891891891,0.16666666666666666
203507,Giannis Antetokounmpo,2023-24,2023-24_W9,76,31,29,3,4,13,0,5,26,54,24,33,2,3,0.48148148148148145,0.7272727272727273,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W1,85,37,19,1,2,10,0,1,30,45,25,43,3,3,0.6666666666666666,0.5813953488372093,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W10,88,36,14,5,5,9,0,1,37,71,14,27,3,3,0.5211267605633803,0.5185185185185185,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W11,101,55,27,3,4,18,0,4,45,79,11,29,4,4,0.569620253164557,0.3793103448275862,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W12,128,50,26,2,3,15,0,3,50,75,28,47,4,4,0.6666666666666666,0.5957446808510638,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W13,61,25,5,0,4,5,0,1,22,40,17,25,2,2,0.55,0.68,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W14,139,55,25,4,2,12,2,5,60,91,17,40,4,4,0.6593406593406593,0.425,0.4
203507,Giannis Antetokounmpo,2024-25,2024-25_W15,64,30,14,2,3,13,1,4,27,41,9,16,1,3,0.6585365853658537,0.5625,0.25
203507,Giannis Antetokounmpo,2024-25,2024-25_W16,84,38,22,2,4,3,1,4,29,54,25,33,2,3,0.5370370370370371,0.7575757575757576,0.25
203507,Giannis Antetokounmpo,2024-25,2024-25_W17,125,47,21,5,0,11,0,2,50,85,25,37,3,4,0.5882352941176471,0.6756756756756757,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W18,98,51,33,3,7,13,0,2,38,65,22,34,4,4,0.5846153846153846,0.6470588235294118,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W19,80,33,14,6,4,6,0,1,26,51,28,40,1,3,0.5098039215686274,0.7,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W2,101,37,19,2,1,8,0,2,46,75,9,21,3,3,0.6133333333333333,0.42857142857142855,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W20,92,28,17,2,0,9,1,6,34,54,23,38,1,3,0.6296296296296297,0.6052631578947368,0.16666666666666666
203507,Giannis Antetokounmpo,2024-25,2024-25_W21,108,37,41,5,2,7,3,6,37,58,31,37,3,3,0.6379310344827587,0.8378378378378378,0.5
203507,Giannis Antetokounmpo,2024-25,2024-25_W22,83,35,30,2,4,3,2,6,31,54,19,32,3,3,0.5740740740740741,0.59375,0.3333333333333333
203507,Giannis Antetokounmpo,2024-25,2024-25_W3,98,41,9,1,5,6,1,3,40,71,17,28,3,3,0.5633802816901409,0.6071428571428571,0.3333333333333333
203507,Giannis Antetokounmpo,2024-25,2024-25_W4,104,33,26,2,9,9,1,4,41,68,21,27,2,3,0.6029411764705882,0.7777777777777778,0.25
203507,Giannis Antetokounmpo,2024-25,2024-25_W5,130,43,29,3,6,19,1,4,52,85,25,42,3,4,0.611764705882353,0.5952380952380952,0.25
203507,Giannis Antetokounmpo,2024-25,2024-25_W7,123,40,18,2,4,14,0,1,45,72,33,54,3,4,0.625,0.6111111111111112,0.0
203507,Giannis Antetokounmpo,2024-25,2024-25_W8,69,21,10,3,8,7,0,2,25,39,19,30,1,2,0.6410256410256411,0.6333333333333333,0.0
